,playerName,ballSkill,defence,mental,passing,physical,shooting,goalkeeper
2007,Valentin Eysseric,79.0,29.333333333333332,66.16666666666667,79.0,67.85714285714286,71.875,10.2
2008,Ermin Bičakčić,46.5,77.33333333333333,61.666666666666664,53.333333333333336,62.714285714285715,42.875,12.8
2011,Dmitriy Poloz,77.0,16.0,66.33333333333333,72.66666666666667,74.28571428571429,71.125,10.0
2012,Frederik Sørensen,64.5,76.33333333333333,64.83333333333333,63.333333333333336,60.57142857142857,41.5,11.2
2013,Ladislav Krejčí,78.5,41.666666666666664,68.0,75.33333333333333,75.71428571428571,67.625,11.6
2014,Ravel Morrison,80.0,44.333333333333336,60.666666666666664,75.33333333333333,70.28571428571429,66.0,12.4
2015,Łukasz Teodorczyk,67.5,18.333333333333332,65.5,57.0,70.85714285714286,67.875,10.8
2018,Marafona,17.5,12.333333333333334,40.333333333333336,27.666666666666668,42.714285714285715,20.375,74.4
2019,Pedro Mendes,60.0,77.66666666666667,59.0,48.333333333333336,65.71428571428571,44.0,9.8
2020,Christopher Schindler,55.0,76.66666666666667,62.166666666666664,60.333333333333336,67.28571428571429,42.25,10.2
2021,Nico Schulz,76.5,72.66666666666667,69.66666666666667,70.0,75.57142857142857,51.375,11.6
2022,Lukas Rupp,78.5,68.0,69.16666666666667,75.66666666666667,73.42857142857143,63.75,11.6
2027,Tomáš Koubek,18.5,14.0,35.0,15.666666666666666,35.714285714285715,17.125,74.8
2028,Alan Patrick,78.0,26.333333333333332,63.5,72.0,68.71428571428571,70.125,9.2
2029,Lewis Dunk,64.0,73.33333333333333,64.0,56.333333333333336,60.285714285714285,39.75,11.6
2030,Timor,68.0,69.33333333333333,71.83333333333333,71.66666666666667,64.14285714285714,66.875,10.2
2031,Dennis Praet,77.0,56.0,70.0,76.66666666666667,71.14285714285714,67.625,9.2
2034,André André,79.5,67.33333333333333,75.83333333333333,73.66666666666667,68.71428571428571,70.5,10.2
2035,Gálvez,59.0,74.33333333333333,66.83333333333333,61.333333333333336,59.285714285714285,51.25,9.2
2036,Jordy Clasie,75.5,66.0,75.5,74.0,68.85714285714286,65.0,10.6
2037,Ibai Gómez,80.5,52.666666666666664,64.16666666666667,75.0,73.28571428571429,73.5,10.6
2038,Juan Manuel Iturbe,79.0,24.666666666666668,63.666666666666664,63.0,76.71428571428571,65.5,9.4
2041,Danilo D'Ambrosio,71.0,76.66666666666667,68.66666666666667,70.0,74.57142857142857,61.5,12.4
2042,Nathan Redmond,79.0,24.666666666666668,56.666666666666664,69.33333333333333,74.14285714285714,60.875,11.6
2043,Florentin Pogba,57.5,73.66666666666667,61.833333333333336,64.66666666666667,69.14285714285714,55.25,9.6
2044,Raúl Navas,48.0,78.66666666666667,60.833333333333336,59.0,61.857142857142854,52.125,11.4
2045,Óscar Murillo,51.0,75.0,58.166666666666664,61.666666666666664,68.14285714285714,38.875,12.8
2048,Cláudio Ramos,18.0,16.0,38.833333333333336,19.333333333333332,55.42857142857143,16.625,73.8
2049,Stefan Bell,52.0,75.33333333333333,62.833333333333336,59.333333333333336,61.142857142857146,45.375,11.6
2050,Celso Ortíz,73.0,74.33333333333333,73.83333333333333,63.333333333333336,74.28571428571429,53.375,11.2
2051,Marco Höger,73.5,74.66666666666667,76.83333333333333,75.0,67.28571428571429,69.875,12.0
2052,Sérgio Oliveira,77.5,58.333333333333336,73.5,76.0,62.857142857142854,75.125,10.0
2055,Jens Toornstra,74.5,52.666666666666664,68.83333333333333,76.66666666666667,69.85714285714286,72.375,11.4
2056,Papy Djilobodji,51.5,77.33333333333333,60.166666666666664,53.333333333333336,66.14285714285714,48.25,10.0
2057,Jonas Martin,75.0,68.66666666666667,73.33333333333333,76.33333333333333,68.57142857142857,68.75,11.2
2058,Giannelli Imbula,81.0,61.333333333333336,70.83333333333333,73.33333333333333,72.0,53.375,10.0
2059,Khouma Babacar,74.0,23.333333333333332,57.166666666666664,53.333333333333336,72.42857142857143,71.75,10.0
2062,Adrien Regattin,78.0,59.666666666666664,71.5,74.0,75.42857142857143,70.0,10.8
2063,Héldon,77.0,24.333333333333332,61.333333333333336,67.0,73.85714285714286,69.125,10.4
2064,Serdar Gürler,78.5,40.0,59.5,66.66666666666667,75.71428571428571,62.125,10.6
2065,Macnelly Torres,76.5,25.0,69.0,79.0,64.57142857142857,64.25,11.4
2066,Danny Ings,76.5,28.0,65.0,64.0,78.57142857142857,64.5,11.4
2071,Javi López,71.5,77.33333333333333,74.33333333333333,69.0,71.71428571428571,54.875,10.6
2072,Borja Bastón,72.0,23.333333333333332,62.333333333333336,53.666666666666664,62.142857142857146,71.375,9.4
2073,Laguardia,46.5,76.66666666666667,65.33333333333333,56.0,67.42857142857143,40.5,11.6
2074,Nenad Tomović,65.0,78.66666666666667,65.83333333333333,66.66666666666667,70.85714285714286,41.875,10.4
2075,Pontus Jansson,64.0,77.33333333333333,61.666666666666664,50.666666666666664,59.857142857142854,48.625,8.2
2078,Keko,77.5,40.0,68.16666666666667,76.66666666666667,70.0,64.125,10.2
2079,Andre Gray,71.5,21.666666666666668,65.16666666666667,60.333333333333336,80.0,65.0,12.2
2080,Rômulo,77.0,70.66666666666667,73.66666666666667,75.66666666666667,75.71428571428571,68.375,8.6
2081,Arnaud Souquet,75.0,78.33333333333333,71.0,75.66666666666667,70.14285714285714,50.125,11.4
2082,Maxime Gonalons,70.5,75.66666666666667,72.83333333333333,69.66666666666667,68.57142857142857,63.375,9.2
2085,Guram Kashia,61.0,73.0,63.666666666666664,63.333333333333336,65.28571428571429,38.125,9.8
2086,Juanpe,50.5,77.0,59.666666666666664,54.666666666666664,58.142857142857146,37.5,10.2
2087,Allan Nyom,70.0,79.0,66.5,67.66666666666667,67.57142857142857,51.75,10.4
2088,Shane Duffy,49.0,73.66666666666667,64.16666666666667,55.666666666666664,59.0,46.375,11.2
2089,Fontàs,62.5,77.33333333333333,66.66666666666667,70.66666666666667,44.714285714285715,53.75,13.2
2092,Daniel Ginczek,71.0,31.0,64.33333333333333,43.666666666666664,64.85714285714286,68.75,11.2
2093,Júnior Caiçara,76.0,74.33333333333333,70.0,73.66666666666667,75.85714285714286,64.25,14.6
2094,Paul Lasne,74.0,72.0,72.0,76.0,70.71428571428571,69.5,7.2
2095,Bruno César,80.5,67.0,74.66666666666667,80.0,66.28571428571429,76.375,12.0
2096,Bóveda,70.5,77.33333333333333,66.83333333333333,72.66666666666667,70.28571428571429,55.125,10.6
2099,Néstor Araujo,59.5,76.33333333333333,58.833333333333336,55.666666666666664,68.42857142857143,46.875,8.6
2100,Osvaldo Alonso,75.5,72.33333333333333,73.0,69.0,70.85714285714286,64.75,12.0
2101,Fredy Montero,77.5,34.0,65.33333333333333,67.66666666666667,74.14285714285714,78.0,10.2
2102,Kévin Théophile-Catherine,67.0,76.0,66.33333333333333,71.66666666666667,70.42857142857143,54.25,8.2
2103,Peter Pekarík,74.5,79.33333333333333,64.83333333333333,70.66666666666667,72.42857142857143,44.25,11.6
2106,Tolgay Arslan,81.0,70.33333333333333,73.66666666666667,77.66666666666667,70.85714285714286,71.5,7.8
2107,Darwin Quintero,78.5,21.666666666666668,67.0,70.66666666666667,78.28571428571429,67.25,10.2
2108,Tony Jantschke,66.0,81.0,71.83333333333333,67.66666666666667,72.0,46.75,8.6
2109,Steven Zuber,77.5,69.66666666666667,74.16666666666667,69.66666666666667,73.85714285714286,68.75,12.0
2110,Yoric Ravet,73.5,34.666666666666664,63.166666666666664,73.0,73.42857142857143,64.75,12.2
2115,Łukasz Skorupski,20.5,11.333333333333334,36.833333333333336,24.666666666666668,47.857142857142854,16.125,73.0
2116,Kiko Femenía,78.5,76.33333333333333,68.0,69.66666666666667,77.57142857142857,58.625,12.8
2117,Éder,70.5,39.0,71.83333333333333,65.0,73.57142857142857,69.125,11.2
2118,Tom Cleverley,75.5,56.666666666666664,72.16666666666667,76.33333333333333,68.28571428571429,65.25,12.0
2119,Alcalá,56.0,76.33333333333333,60.5,60.0,53.57142857142857,57.125,10.4
2122,Alex McCarthy,17.0,12.666666666666666,42.5,26.333333333333332,51.142857142857146,19.125,73.8
2123,Bruno Fornaroli,75.0,35.333333333333336,67.83333333333333,57.666666666666664,76.42857142857143,71.375,14.0
2124,Serdar Aziz,56.0,74.33333333333333,62.0,57.333333333333336,72.28571428571429,40.75,10.8
2125,Daniel Brosinski,72.5,74.33333333333333,68.0,74.0,78.0,68.0,11.2
2126,Michel Macedo,72.0,72.0,69.5,69.66666666666667,83.14285714285714,46.75,8.4
2129,Alfred N'Diaye,69.5,75.66666666666667,69.16666666666667,68.0,69.85714285714286,48.875,11.2
2130,Admir Mehmedi,78.0,35.0,68.33333333333333,68.33333333333333,74.0,71.25,13.2
2131,Mirco Antenucci,78.5,31.333333333333332,66.0,63.0,70.57142857142857,72.25,9.6
2132,Sofiane Hanni,76.0,43.0,67.33333333333333,72.33333333333333,68.57142857142857,70.0,8.6
2133,Carlos Villanueva,77.5,39.333333333333336,61.666666666666664,73.66666666666667,63.714285714285715,71.25,12.8
2136,Ronny Rodelin,76.5,27.333333333333332,63.833333333333336,72.66666666666667,69.14285714285714,72.25,11.4
2137,Matt Phillips,77.0,34.333333333333336,59.0,69.0,75.0,62.875,13.2
2138,Daryl Janmaat,75.0,74.0,72.5,71.66666666666667,73.71428571428571,64.5,10.0
2139,Juanfran,75.0,73.0,69.33333333333333,70.66666666666667,76.85714285714286,65.125,11.8
2140,Rochina,78.5,38.0,70.16666666666667,74.66666666666667,71.0,70.375,12.0
2143,Maicón,72.0,32.0,65.16666666666667,73.66666666666667,79.14285714285714,64.25,9.2
2144,Omar El Kaddouri,78.5,50.333333333333336,68.5,75.33333333333333,70.14285714285714,72.625,8.0
2145,Douglas,17.0,12.333333333333334,42.5,26.333333333333332,51.142857142857146,14.875,74.6
2146,Maurício,52.5,74.33333333333333,62.166666666666664,56.333333333333336,68.42857142857143,52.625,9.8
2147,Dayro Moreno,74.5,35.333333333333336,66.5,68.66666666666667,67.28571428571429,76.625,11.8
2150,Alberto Paloschi,72.5,14.666666666666666,66.0,51.0,77.28571428571429,67.875,11.6
2151,Cheikhou Kouyaté,70.5,74.33333333333333,74.66666666666667,62.0,75.28571428571429,58.625,10.6
2152,Bernardo Espinosa,51.5,76.0,61.333333333333336,61.666666666666664,60.714285714285715,50.375,11.8
2153,Jan-Arie van der Heijden,71.5,77.33333333333333,71.33333333333333,72.66666666666667,62.714285714285715,65.75,8.8
2154,Franco Di Santo,76.5,29.666666666666668,67.33333333333333,64.0,68.14285714285714,70.875,9.2
2159,Matt Ritchie,75.5,54.333333333333336,68.5,74.33333333333333,74.57142857142857,68.375,12.2
2160,Fabio Borini,78.5,25.333333333333332,67.16666666666667,69.66666666666667,74.0,72.0,8.6
2161,Gaël Kakuta,80.5,29.666666666666668,63.5,74.66666666666667,76.85714285714286,68.5,10.6
2162,Ivelin Popov,76.5,44.333333333333336,69.83333333333333,73.0,70.14285714285714,72.0,10.2
2163,Andrea Poli,78.5,61.333333333333336,73.33333333333333,74.0,73.14285714285714,65.875,5.0
2166,Luca Rossettini,52.0,77.33333333333333,59.333333333333336,50.333333333333336,65.57142857142857,48.375,5.0
2167,Michał Pazdan,55.0,73.33333333333333,69.83333333333333,58.666666666666664,67.71428571428571,47.125,12.4
2168,Maurício,77.0,74.33333333333333,72.16666666666667,73.66666666666667,74.0,72.0,10.8
2169,Harry Arter,73.5,67.66666666666667,73.16666666666667,73.66666666666667,72.14285714285714,66.375,8.6
2170,Younousse Sankharé,75.0,73.33333333333333,75.83333333333333,73.33333333333333,69.28571428571429,66.375,10.8
2173,Facundo Roncaglia,64.0,77.66666666666667,67.5,72.66666666666667,69.42857142857143,55.0,13.0
2174,Siphiwe Tshabalala,77.0,35.0,64.33333333333333,70.66666666666667,74.57142857142857,67.75,10.0
2175,Mathieu Dossevi,77.5,30.333333333333332,61.333333333333336,75.0,72.57142857142857,66.0,12.0
2176,Simon Terodde,67.5,24.0,64.16666666666667,51.333333333333336,65.14285714285714,67.375,11.2
2177,Daniel Schwaab,64.5,76.33333333333333,66.33333333333333,67.33333333333333,69.0,48.25,10.0
2180,Giovanni Sio,74.5,15.666666666666666,64.5,69.33333333333333,77.42857142857143,72.875,13.0
2181,Aurélien Chedjou,62.0,73.33333333333333,66.66666666666667,67.33333333333333,68.28571428571429,59.125,11.8
2182,Raúl Bobadilla,76.5,32.0,65.83333333333333,68.66666666666667,76.85714285714286,75.875,11.4
2183,Marc Albrighton,77.0,46.0,69.16666666666667,75.33333333333333,74.85714285714286,66.875,12.2
2184,Ciaran Clark,55.0,77.33333333333333,66.66666666666667,54.0,64.28571428571429,56.75,11.8
2187,Pablo Aguilar,56.0,71.33333333333333,65.66666666666667,53.333333333333336,70.0,53.5,11.0
2188,Håvard Nordtveit,67.5,76.0,70.83333333333333,72.0,64.42857142857143,59.875,10.8
2189,Rúben Ribeiro,81.5,44.666666666666664,73.66666666666667,69.33333333333333,72.57142857142857,72.625,11.4
2190,Beto,16.0,15.333333333333334,32.833333333333336,28.333333333333332,49.142857142857146,18.0,75.4
2191,Sebastian De Maio,46.5,78.0,56.833333333333336,37.0,67.14285714285714,40.0,6.8
2194,Andrea Ranocchia,62.5,77.33333333333333,59.666666666666664,59.0,54.857142857142854,38.625,13.0
2195,Koo Ja Cheol,79.0,52.666666666666664,66.16666666666667,72.66666666666667,73.71428571428571,75.25,11.8
2196,Antonio Rukavina,68.0,77.0,71.83333333333333,74.0,71.85714285714286,52.125,8.4
2197,Albin Ekdal,77.5,62.666666666666664,75.5,74.33333333333333,63.857142857142854,67.375,5.0
2198,Ki Sung Yueng,77.0,65.33333333333333,69.66666666666667,78.66666666666667,67.14285714285714,72.125,9.8
2203,Thomas Kraft,17.0,17.333333333333332,36.666666666666664,25.666666666666668,51.57142857142857,15.0,71.6
2204,Sam Vokes,73.5,36.333333333333336,69.83333333333333,62.333333333333336,69.0,70.625,10.4
2205,Emiliano Insúa,73.5,75.66666666666667,74.16666666666667,75.0,71.14285714285714,67.375,10.8
2206,Miralem Sulejmani,80.0,30.333333333333332,55.0,71.66666666666667,72.42857142857143,71.125,13.0
2207,Marko Marin,81.5,23.666666666666668,57.5,71.66666666666667,69.14285714285714,66.0,12.6
2210,Papakouli Diop,68.5,71.66666666666667,73.33333333333333,66.66666666666667,70.0,68.625,10.8
2211,Etienne Capoue,76.5,74.33333333333333,71.83333333333333,74.66666666666667,66.28571428571429,61.875,12.0
2212,Lucas Deaux,68.5,73.33333333333333,70.33333333333333,70.33333333333333,67.71428571428571,51.5,9.6
2213,Paul Baysse,63.5,75.0,66.16666666666667,68.33333333333333,69.57142857142857,50.25,11.8
2214,Chico Flores,63.0,75.33333333333333,68.5,49.0,66.71428571428571,38.5,11.4
2217,Sebastian Prödl,42.0,76.0,62.5,51.0,50.0,40.25,10.8
2218,Haris Medunjanin,78.5,65.66666666666667,70.66666666666667,73.0,62.857142857142854,72.5,10.8
2219,Fabian Lustenberger,65.5,79.66666666666667,67.16666666666667,62.333333333333336,67.57142857142857,43.125,10.8
2220,Régis Gurtner,19.0,12.333333333333334,31.833333333333332,23.0,45.42857142857143,12.75,76.0
2221,Mossoró,77.5,39.333333333333336,71.0,73.33333333333333,71.28571428571429,71.25,12.4
2224,Adrián Ramos,72.0,28.0,66.5,64.0,75.28571428571429,69.875,11.2
2225,Dmytro Chygrynskyi,46.5,77.66666666666667,63.333333333333336,60.333333333333336,55.714285714285715,45.5,8.2
2226,Ján Ďurica,58.0,76.33333333333333,60.666666666666664,61.333333333333336,57.57142857142857,54.125,10.6
2227,Cristian Riveros,72.5,62.0,73.66666666666667,77.33333333333333,66.28571428571429,68.875,11.8
2228,Mariano Andújar,18.0,16.0,40.5,20.0,49.714285714285715,14.875,74.2
2231,Luca Antonelli,73.0,76.66666666666667,71.0,72.0,73.0,57.75,9.4
2232,Andrew Surman,74.0,63.0,71.16666666666667,75.66666666666667,68.14285714285714,63.5,12.2
2233,Javi Varas,15.0,12.0,35.0,26.666666666666668,62.142857142857146,20.0,75.2
2234,Castán,57.5,75.33333333333333,59.5,52.0,62.142857142857146,37.5,6.8
2235,Fraser Forster,26.5,12.666666666666666,37.666666666666664,21.666666666666668,44.142857142857146,18.0,73.6
2238,Lasse Schøne,77.5,47.666666666666664,71.5,80.0,63.142857142857146,77.625,12.8
2239,Jonatan Maidana,49.0,75.33333333333333,68.0,65.66666666666667,59.714285714285715,45.5,12.6
2240,James McArthur,71.5,70.66666666666667,79.0,72.66666666666667,71.0,60.0,1.0
2241,Paul Aguilar,69.5,73.66666666666667,69.0,72.0,77.85714285714286,63.75,10.2
2242,Giovani dos Santos,78.0,28.333333333333332,62.166666666666664,70.33333333333333,73.57142857142857,72.25,7.6
2247,Scott Sinclair,76.0,25.666666666666668,62.0,65.0,80.71428571428571,70.5,12.4
2248,Cássio,17.0,15.666666666666666,42.166666666666664,19.333333333333332,46.857142857142854,15.125,73.8
2249,Brad Jones,20.0,12.333333333333334,39.333333333333336,21.666666666666668,49.142857142857146,16.75,74.0
2250,Marco Ruben,74.0,32.666666666666664,67.33333333333333,62.0,74.0,69.0,9.4
2251,Ismael Sosa,75.0,41.666666666666664,67.83333333333333,69.66666666666667,77.71428571428571,66.5,11.2
2254,Stephen Ward,72.0,75.66666666666667,70.83333333333333,71.0,71.57142857142857,63.875,12.4
2255,Andrea Raggi,65.5,75.66666666666667,69.66666666666667,70.0,61.714285714285715,54.75,11.2
2256,Rolando,56.5,77.0,64.16666666666667,59.333333333333336,51.0,47.375,11.8
2257,Fernando Amorebieta,53.5,76.66666666666667,64.16666666666667,57.666666666666664,51.0,52.125,11.0
2258,Gino Morenda,19.0,14.333333333333334,39.5,10.333333333333334,53.142857142857146,12.75,74.6
2261,Matías Silvestre,58.0,76.66666666666667,64.66666666666667,56.666666666666664,64.0,54.125,3.8
2262,Pirmin Schwegler,74.5,71.33333333333333,74.5,76.66666666666667,63.42857142857143,68.75,11.2
2263,Gökhan İnler,73.5,73.66666666666667,72.0,75.33333333333333,61.857142857142854,70.625,9.2
2264,Gelson Fernandes,68.5,72.33333333333333,73.0,69.0,72.14285714285714,56.625,11.2
2265,Aaron Hunt,77.0,32.333333333333336,69.33333333333333,72.0,68.71428571428571,73.875,13.0
2268,Scott Dann,50.5,76.0,64.33333333333333,50.0,58.42857142857143,40.625,9.4
2269,Jorge Valdivia,77.0,32.333333333333336,66.0,76.0,64.85714285714286,66.625,10.0
2270,Neri Cardozo,72.5,67.66666666666667,70.66666666666667,76.66666666666667,77.14285714285714,64.875,12.4
2271,José de Jesús Corona,16.5,11.333333333333334,38.166666666666664,27.666666666666668,51.285714285714285,14.375,74.6
2272,Robert Snodgrass,78.0,41.666666666666664,72.16666666666667,75.66666666666667,67.42857142857143,71.625,11.8
2275,Renato Civelli,49.0,74.0,65.66666666666667,58.0,56.42857142857143,57.25,11.8
2276,Rubens Sambueza,77.0,44.666666666666664,75.33333333333333,77.66666666666667,72.14285714285714,69.75,9.4
2277,Mark Noble,75.0,71.66666666666667,74.5,75.0,63.714285714285715,69.75,10.8
2278,Christophe Jallet,73.0,76.33333333333333,75.33333333333333,76.0,73.14285714285714,67.625,8.4
2279,Paul Verhaegh,71.5,77.66666666666667,69.16666666666667,73.66666666666667,71.42857142857143,56.75,10.4
2282,Žydrūnas Karčemarskas,16.5,14.666666666666666,32.5,21.0,48.0,16.0,74.6
2283,Sergey Ryzhikov,15.5,14.0,43.5,19.333333333333332,44.285714285714285,16.125,75.6
2284,Andrés Fernández,16.0,13.333333333333334,41.333333333333336,30.666666666666668,61.285714285714285,18.625,74.0
2285,Mikel Rico,66.5,72.0,76.33333333333333,70.33333333333333,69.28571428571429,60.375,10.0
2286,Román Martínez,72.5,58.666666666666664,72.16666666666667,72.66666666666667,68.14285714285714,63.75,10.0
2291,Pablo Zabaleta,73.0,79.0,76.0,70.0,68.14285714285714,61.875,10.2
2292,Rafael,18.0,17.666666666666668,38.0,20.666666666666668,40.142857142857146,13.875,73.4
2293,Jérémy Morel,62.5,75.33333333333333,69.33333333333333,67.66666666666667,75.57142857142857,54.0,10.6
2294,Christian Fuchs,72.5,75.33333333333333,73.83333333333333,78.0,68.0,74.5,14.0
2295,Nicolás Burdisso,46.0,78.66666666666667,60.0,51.0,61.714285714285715,35.25,10.4
2298,Alejandro Domínguez,78.5,35.0,62.666666666666664,74.0,59.57142857142857,74.75,11.4
2299,Marco Storari,20.5,12.0,40.666666666666664,27.0,53.857142857142854,14.125,74.6
2300,Giampaolo Pazzini,70.5,19.333333333333332,63.666666666666664,51.666666666666664,71.57142857142857,68.125,4.6
2301,Wes Morgan,59.5,75.33333333333333,64.5,40.0,54.714285714285715,31.75,9.0
2302,Simon Francis,70.5,78.0,68.5,71.66666666666667,66.57142857142857,50.25,9.6
